Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000283,2020-05-27 05:12:58,Susan Lee,"['Pasta', 'Toilet Paper', 'Chips', 'Light Bulbs', 'Toilet Paper']",4,42.33,Credit Card,Seattle,Pharmacy,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000000284,2022-10-21 13:17:16,Pamela Adams,"['Pancake Mix', 'Cereal']",9,88.86,Mobile Payment,Los Angeles,Pharmacy,FALSE,Senior Citizen,Winter,None
1000000285,2022-05-08 12:22:09,Jessica Shaffer,"['Cereal Bars', 'Cleaning Rags', 'Chips', 'Hand Sanitizer', 'Deodorant']",9,51.18,Debit Card,Miami,Supermarket,TRUE,Professional,Fall,Discount on Selected Items
1000000286,2023-05-30 06:57:24,Mitchell Johnson,"['Peanut Butter', 'Vacuum Cleaner', 'Milk']",2,38.71,Mobile Payment,New York,Specialty Store,TRUE,Student,Winter,BOGO (Buy One Get One)
1000000287,2023-01-02 21:20:47,Robert Ibarra,"['Shampoo', 'Tuna', 'Shaving Cream', 'Dustpan']",1,19.4,Mobile Payment,Boston,Department Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000000288,2021-07-15 13:56:50,Mr. Matthew Wang,"['Trash Bags', 'Vinegar', 'Banana', 'Pickles', 'Ketchup']",6,10.92,Credit Card,New York,Convenience Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000000289,2021-04-12 13:52:33,Michele Davis,"['Mop', 'Soap']",4,79.33,Debit Card,Miami,Specialty Store,FALSE,Homemaker,Fall,None
1000000290,2020-05-31 23:16:25,Karen Jones,['Hand Sanitizer'],1,62.37,Mobile Payment,Atlanta,Pharmacy,FALSE,Teenager,Spring,None
1000000291,2023-05-29 05:46:55,Kristi Sanchez,['Lawn Mower'],10,49.86,Mobile Payment,San Francisco,Supermarket,FALSE,Professional,Winter,Discount on Selected Items
1000000292,2020-11-12 03:27:23,James Aguilar,"['Cereal', 'Honey', 'Carrots', 'Cheese', 'Broom']",5,74.16,Cash,Houston,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000000293,2020-09-10 04:28:35,Lawrence Allison,"['Chips', 'Cleaning Spray', 'Iron', 'Carrots', 'Shaving Cream']",4,20.89,Credit Card,Chicago,Department Store,FALSE,Senior Citizen,Fall,None
1000000294,2021-05-08 11:46:35,Benjamin Nguyen,"['Iron', 'Butter', 'Shower Gel', 'Broom']",2,8.7,Mobile Payment,Miami,Convenience Store,TRUE,Retiree,Winter,None
1000000295,2020-03-15 10:32:29,Gina Gomez,"['Milk', 'Extension Cords', 'Mayonnaise', 'Hand Sanitizer']",4,85.09,Credit Card,Dallas,Pharmacy,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000000296,2022-03-12 19:42:41,Gerald Massey,"['Mop', 'Ketchup', 'Tomatoes', 'Spinach']",6,29.08,Debit Card,Los Angeles,Convenience Store,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000000297,2020-08-04 11:17:31,William Willis,['Eggs'],9,32.57,Mobile Payment,San Francisco,Specialty Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000000298,2022-02-10 10:43:44,Tracy Wu,"['Tea', 'Cereal', 'Honey', 'Cleaning Spray', 'Ketchup']",8,10.35,Cash,Boston,Supermarket,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000299,2024-03-23 04:55:50,Michael Wallace,"['Bath Towels', 'Beef', 'Tomatoes']",7,38.49,Credit Card,Atlanta,Pharmacy,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000300,2021-06-05 08:46:40,Carolyn Harris,"['Shampoo', 'Tuna', 'Olive Oil', 'Peanut Butter', 'Carrots']",6,39.63,Mobile Payment,San Francisco,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000301,2023-07-15 23:55:15,Michele Davis,"['BBQ Sauce', 'Power Strips']",10,23.55,Credit Card,Chicago,Department Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000302,2020-06-04 15:28:57,Molly Hernandez,"['Paper Towels', 'Shrimp', 'Feminine Hygiene Products', 'Dishware']",8,32.72,Cash,Chicago,Pharmacy,FALSE,Student,Summer,BOGO (Buy One Get One)
1000000303,2021-02-24 18:47:01,Ashley Knight,"['Beef', 'Hand Sanitizer', 'Mayonnaise', 'Rice']",3,67.55,Debit Card,San Francisco,Department Store,FALSE,Student,Winter,None
1000000304,2022-12-17 17:38:42,Jessica Crawford,"['Toothbrush', 'Hand Sanitizer']",6,64.24,Mobile Payment,Seattle,Supermarket,FALSE,Student,Winter,Discount on Selected Items
1000000305,2022-02-13 04:42:09,Yvette Bailey,['Coffee'],4,55.28,Mobile Payment,Seattle,Supermarket,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000000306,2023-04-14 07:18:49,Mary Miller,['Toothpaste'],9,79.37,Debit Card,Los Angeles,Pharmacy,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000000307,2021-02-10 04:20:09,Ashley Turner,"['Banana', 'Canned Soup']",1,87.95,Debit Card,Miami,Pharmacy,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000000308,2023-06-22 21:28:54,Dustin Walker,"['Olive Oil', 'Diapers']",4,40.3,Cash,Los Angeles,Supermarket,FALSE,Professional,Summer,Discount on Selected Items
1000000309,2023-01-28 20:59:23,Lynn Hopkins,"['Shrimp', 'Pancake Mix']",1,30.56,Mobile Payment,Chicago,Warehouse Club,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000000310,2022-08-18 08:02:30,Taylor Cole,"['Salmon', 'Plant Fertilizer', 'Cleaning Spray', 'Apple']",2,50.36,Credit Card,Dallas,Department Store,TRUE,Student,Winter,BOGO (Buy One Get One)
1000000311,2020-01-07 01:35:58,Jeffrey Wilson,['Shaving Cream'],4,90.15,Debit Card,New York,Department Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000000312,2020-12-02 18:12:16,Christopher Nichols,['Deodorant'],1,42.33,Debit Card,Atlanta,Warehouse Club,TRUE,Student,Spring,BOGO (Buy One Get One)
1000000313,2022-12-27 09:21:27,Jacob Washington,['Laundry Detergent'],7,85.12,Mobile Payment,San Francisco,Supermarket,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000000314,2023-07-06 12:06:12,Ann Gamble,"['Tuna', 'Chips', 'Chicken', 'Potatoes', 'Dustpan']",7,72.38,Debit Card,Boston,Pharmacy,FALSE,Professional,Spring,None
1000000315,2024-03-01 18:10:22,Michael Ray,['Soap'],4,57.72,Credit Card,Miami,Pharmacy,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000000316,2020-06-24 05:01:02,Karen Meyer,"['Soap', 'Cheese', 'Eggs', 'Cleaning Spray', 'Ketchup']",8,13.0,Credit Card,Seattle,Supermarket,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000000317,2020-10-03 13:50:43,Candice Shelton,['Garden Hose'],5,10.01,Credit Card,Chicago,Specialty Store,FALSE,Homemaker,Fall,None
1000000318,2023-02-02 02:05:40,Cindy Russell,"['Shampoo', 'Salmon', 'Soda']",1,31.74,Mobile Payment,Houston,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000000319,2022-07-23 05:13:11,Taylor Brady,"['Vacuum Cleaner', 'Garden Hose', 'Tea']",8,49.45,Debit Card,Boston,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000000320,2021-01-27 05:09:58,Paula Turner,"['Soap', 'Iron']",7,49.92,Mobile Payment,San Francisco,Warehouse Club,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000000321,2024-01-09 11:41:57,Jasmine Vasquez,['Feminine Hygiene Products'],9,23.17,Cash,Houston,Convenience Store,FALSE,Student,Spring,Discount on Selected Items
1000000322,2023-01-08 11:51:39,Christopher Johnson,"['Dish Soap', 'Lawn Mower']",7,57.85,Credit Card,San Francisco,Pharmacy,TRUE,Young Adult,Winter,None
1000000323,2021-04-17 20:11:03,Christopher Chandler,"['Bread', 'Mop', 'Ketchup', 'Chicken', 'Tuna']",7,47.75,Debit Card,Seattle,Convenience Store,FALSE,Retiree,Winter,Discount on Selected Items
1000000324,2021-11-17 00:42:04,Susan Ball,"['Ketchup', 'Garden Hose']",3,79.65,Cash,Chicago,Warehouse Club,TRUE,Senior Citizen,Winter,None
1000000325,2021-11-11 02:24:37,Bobby Warner,['Light Bulbs'],3,61.53,Debit Card,Miami,Warehouse Club,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000000326,2020-07-01 00:49:29,Victoria Jenkins,"['Beef', 'Yogurt', 'Garden Hose']",10,97.35,Mobile Payment,Chicago,Pharmacy,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000327,2021-04-19 22:13:14,Tyler Lara,['Dustpan'],1,86.32,Mobile Payment,Atlanta,Pharmacy,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000000328,2022-05-20 17:13:05,Ronald Chandler,"['Trash Cans', 'Shampoo', 'Diapers', 'Diapers']",5,64.68,Debit Card,Chicago,Department Store,TRUE,Homemaker,Winter,None
1000000329,2022-10-10 04:25:10,Xavier Palmer,"['Onions', 'Vinegar', 'Cleaning Rags', 'Ketchup']",7,93.03,Debit Card,Atlanta,Pharmacy,FALSE,Professional,Summer,Discount on Selected Items
1000000330,2020-02-05 13:58:28,Lance Sims,"['Mustard', 'Shrimp', 'Shampoo', 'Feminine Hygiene Products']",4,64.91,Cash,New York,Convenience Store,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000000331,2021-06-25 13:48:49,Richard Dean,"['Deodorant', 'Paper Towels']",4,70.94,Mobile Payment,New York,Department Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000000332,2024-01-01 08:46:11,Corey Scott,['Soap'],4,70.4,Mobile Payment,Dallas,Pharmacy,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000333,2021-03-02 10:44:56,Timothy Calderon,"['Shower Gel', 'Pickles', 'Salmon', 'Extension Cords', 'Lawn Mower']",6,91.65,Debit Card,Houston,Specialty Store,FALSE,Teenager,Fall,Discount on Selected Items
1000000334,2022-02-02 11:39:38,Richard Clark,"['Insect Repellent', 'Canned Soup', 'Ironing Board', 'Vinegar', 'Peanut Butter']",2,19.73,Mobile Payment,Seattle,Specialty Store,FALSE,Retiree,Summer,Discount on Selected Items
1000000335,2024-04-16 11:13:42,Adrienne Long,['Canned Soup'],2,21.44,Debit Card,Boston,Pharmacy,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000336,2021-09-14 00:26:13,Tanya Murphy,"['Hand Sanitizer', 'Ice Cream', 'Tea']",7,50.77,Mobile Payment,Seattle,Supermarket,FALSE,Student,Winter,BOGO (Buy One Get One)
1000000337,2023-03-19 09:39:59,Traci Stevens,"['Mop', 'Shrimp', 'Shrimp', 'Cleaning Rags']",4,42.82,Debit Card,Houston,Supermarket,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000000338,2022-02-24 22:44:21,Melissa Freeman,"['Olive Oil', 'Chips', 'Apple', 'Iron']",9,28.77,Debit Card,Chicago,Warehouse Club,TRUE,Homemaker,Spring,None
1000000339,2020-10-01 10:24:46,Colleen Mata,['Bath Towels'],2,17.73,Credit Card,Chicago,Convenience Store,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000000340,2022-02-05 19:17:25,Justin Rodriguez,"['Ironing Board', 'Pasta']",1,28.8,Mobile Payment,Dallas,Supermarket,TRUE,Student,Winter,None
1000000341,2024-03-07 20:33:45,Daniel Thomas,['Tuna'],2,87.03,Credit Card,Miami,Department Store,TRUE,Student,Summer,Discount on Selected Items
1000000342,2020-04-30 08:47:19,Susan Martin,['Dish Soap'],7,70.54,Mobile Payment,Houston,Convenience Store,FALSE,Teenager,Spring,None
1000000343,2020-12-14 16:57:18,Monica Howard,"['Salmon', 'Tea', 'Yogurt']",9,96.33,Cash,San Francisco,Department Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000344,2020-10-01 12:19:56,Lauren Perry,"['Mustard', 'Vinegar', 'Light Bulbs', 'Cleaning Spray']",2,44.84,Credit Card,San Francisco,Pharmacy,TRUE,Senior Citizen,Fall,None
1000000345,2021-07-31 00:30:24,Cynthia Peters,"['Bread', 'Syrup', 'Laundry Detergent']",6,64.31,Mobile Payment,Houston,Department Store,FALSE,Homemaker,Winter,None
1000000346,2020-03-23 08:45:02,Andrew Shelton,['Mustard'],2,84.74,Debit Card,Miami,Convenience Store,TRUE,Teenager,Fall,Discount on Selected Items
1000000347,2020-06-11 22:09:27,Richard Page,['Apple'],3,49.65,Mobile Payment,Atlanta,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
1000000348,2020-11-12 09:56:14,Gregory George,"['Hand Sanitizer', 'Honey', 'Hair Gel', 'Feminine Hygiene Products', 'Honey']",5,77.91,Debit Card,Miami,Department Store,FALSE,Professional,Spring,Discount on Selected Items
1000000349,2022-05-18 20:42:23,Joe Price,"['Extension Cords', 'Milk', 'Razors', 'Lawn Mower', 'Milk']",5,43.82,Cash,Boston,Specialty Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000000350,2024-03-05 14:03:54,Marissa Cisneros,"['Cereal Bars', 'Vacuum Cleaner', 'Coffee', 'Onions', 'Cleaning Spray']",7,85.19,Credit Card,Miami,Department Store,TRUE,Student,Summer,None
1000000351,2021-12-13 16:53:19,Debbie Burns,"['Lawn Mower', 'Soda', 'Beef', 'Shampoo']",1,37.88,Mobile Payment,Boston,Pharmacy,TRUE,Teenager,Fall,None
1000000352,2021-09-29 10:27:15,William Cole,"['Toothpaste', 'Air Freshener', 'Toothpaste']",5,92.53,Debit Card,Miami,Convenience Store,TRUE,Young Adult,Winter,None
1000000353,2024-03-18 04:37:42,David Gallagher,"['Plant Fertilizer', 'Hand Sanitizer', 'Potatoes', 'Shower Gel']",4,34.83,Cash,Boston,Specialty Store,TRUE,Student,Summer,None
1000000354,2022-03-19 18:56:51,Melissa Mullins,['Hand Sanitizer'],4,44.79,Credit Card,Boston,Department Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000355,2020-12-07 08:07:10,James Smith,"['Mop', 'Shower Gel', 'Cheese']",9,87.09,Cash,San Francisco,Department Store,TRUE,Homemaker,Summer,Discount on Selected Items
1000000356,2021-10-02 00:39:23,James Harris,"['Shampoo', 'Shampoo']",5,27.92,Mobile Payment,Dallas,Specialty Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000000357,2022-02-02 02:18:49,Melinda Daniels,"['Pancake Mix', 'Toilet Paper', 'Paper Towels']",3,23.43,Credit Card,Chicago,Specialty Store,TRUE,Teenager,Spring,None
1000000358,2022-03-08 03:02:47,Barbara Shepard,"['Olive Oil', 'Tea']",7,56.8,Mobile Payment,Atlanta,Specialty Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000000359,2023-12-07 14:00:01,Tyler Lambert,"['Beef', 'Onions']",8,84.44,Mobile Payment,Boston,Department Store,FALSE,Homemaker,Fall,Discount on Selected Items
1000000360,2023-12-03 00:49:53,Amanda Sanchez,"['Beef', 'Olive Oil']",9,13.58,Cash,Chicago,Department Store,FALSE,Homemaker,Winter,None
1000000361,2023-10-04 18:32:21,Kelly Tucker,['Baby Wipes'],6,19.22,Mobile Payment,San Francisco,Specialty Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000000362,2020-08-22 18:00:36,Tiffany Wilson,"['Toothpaste', 'Vacuum Cleaner', 'Mayonnaise', 'Ketchup']",7,85.72,Cash,Chicago,Specialty Store,FALSE,Teenager,Summer,Discount on Selected Items
1000000363,2023-03-26 06:38:53,Seth Johnson,"['Dustpan', 'Peanut Butter']",3,97.56,Credit Card,Seattle,Convenience Store,TRUE,Young Adult,Winter,None
1000000364,2020-03-21 19:13:42,Julie Perez,"['Mop', 'Toothpaste']",9,47.37,Debit Card,Seattle,Supermarket,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000000365,2021-12-07 23:42:25,Dustin Taylor,"['Honey', 'Chips', 'Pickles', 'Shampoo', 'Milk']",9,53.5,Mobile Payment,Boston,Supermarket,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000366,2021-04-23 07:59:12,Julia Ramirez,['Extension Cords'],3,57.72,Mobile Payment,Houston,Pharmacy,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000000367,2023-04-03 05:06:08,Richard Benjamin,"['Honey', 'Mop', 'Spinach', 'Feminine Hygiene Products']",3,46.88,Cash,San Francisco,Supermarket,TRUE,Senior Citizen,Winter,None
1000000368,2021-05-21 13:54:21,Richard Hamilton,"['Ironing Board', 'Toothbrush', 'Toothpaste']",4,97.58,Credit Card,New York,Department Store,TRUE,Young Adult,Fall,None
1000000369,2022-08-31 08:17:51,Deborah Reid,"['Insect Repellent', 'Lawn Mower']",8,7.26,Debit Card,Miami,Warehouse Club,TRUE,Senior Citizen,Winter,None
1000000370,2023-11-19 20:51:49,Rachel Brown,['Apple'],2,8.4,Cash,Chicago,Convenience Store,FALSE,Teenager,Summer,None
1000000371,2020-08-18 04:17:55,Brett Smith,['Toilet Paper'],7,62.14,Debit Card,Chicago,Department Store,TRUE,Homemaker,Winter,Discount on Selected Items
1000000372,2021-06-28 15:03:56,Austin Hughes,['Laundry Detergent'],9,68.55,Cash,Boston,Pharmacy,FALSE,Teenager,Spring,None
1000000373,2020-12-23 04:04:35,Mark Smith,"['Paper Towels', 'Onions', 'Water']",3,70.09,Debit Card,Houston,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000000374,2022-11-02 00:41:54,Diana Giles,"['Potatoes', 'Yogurt', 'Toothpaste', 'Carrots']",8,23.85,Credit Card,Miami,Pharmacy,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000000375,2023-01-22 00:34:33,Cassandra Lloyd,"['Cheese', 'Cleaning Spray', 'Insect Repellent', 'Beef']",8,52.07,Cash,San Francisco,Department Store,FALSE,Student,Summer,Discount on Selected Items
1000000376,2021-08-01 20:48:53,Laura Phillips,"['Chicken', 'Toothpaste', 'Pickles', 'Laundry Detergent']",4,73.02,Mobile Payment,San Francisco,Specialty Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000000377,2023-07-02 04:52:44,Derrick Chen,"['Apple', 'Dustpan', 'Plant Fertilizer', 'Trash Bags', 'Trash Cans']",10,75.92,Credit Card,Los Angeles,Warehouse Club,TRUE,Student,Summer,BOGO (Buy One Get One)
1000000378,2020-06-26 18:40:25,Patricia Bernard,"['Tomatoes', 'Yogurt', 'Vinegar', 'Cheese']",3,39.81,Credit Card,Atlanta,Convenience Store,FALSE,Young Adult,Fall,None
1000000379,2023-01-12 02:37:30,Rebecca Martinez,"['Shrimp', 'Peanut Butter', 'Vinegar', 'Beef', 'Hand Sanitizer']",5,76.15,Mobile Payment,Seattle,Specialty Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000380,2021-04-20 20:48:40,Victor Stein,"['Hair Gel', 'Dish Soap', 'Rice', 'Salmon']",10,64.22,Mobile Payment,Los Angeles,Specialty Store,FALSE,Senior Citizen,Fall,None
1000000381,2020-03-17 06:46:19,Thomas Mason,"['Shaving Cream', 'Spinach', 'Deodorant']",2,45.26,Credit Card,Boston,Supermarket,TRUE,Student,Summer,BOGO (Buy One Get One)
1000000382,2020-10-10 15:23:44,Carla Thomas,"['Toothbrush', 'Plant Fertilizer']",7,33.01,Debit Card,Boston,Supermarket,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000000383,2021-12-18 21:20:24,Bradley Smith,['Orange'],8,42.14,Credit Card,Seattle,Convenience Store,FALSE,Homemaker,Fall,None
1000000384,2020-06-30 18:24:38,Joshua Chase,"['Sponges', 'Air Freshener', 'Banana', 'Feminine Hygiene Products', 'Shaving Cream']",5,50.18,Credit Card,Houston,Convenience Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000000385,2023-07-08 14:17:20,Cheryl Olsen,"['Cleaning Rags', 'Jam', 'Cheese', 'Carrots']",3,64.83,Cash,Boston,Warehouse Club,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000000386,2021-04-03 23:52:29,Benjamin Cabrera,"['Tuna', 'Baby Wipes', 'Carrots']",3,26.2,Debit Card,Dallas,Convenience Store,FALSE,Homemaker,Fall,None
1000000387,2021-05-18 22:19:37,Joseph Nichols,"['Plant Fertilizer', 'Pickles', 'Olive Oil', 'Pancake Mix', 'Deodorant']",7,65.94,Debit Card,Chicago,Pharmacy,TRUE,Student,Summer,BOGO (Buy One Get One)
1000000388,2023-07-09 10:26:12,Meghan Johnson,"['Razors', 'Extension Cords', 'Orange', 'Ice Cream', 'Pasta']",4,63.15,Cash,Houston,Convenience Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000000389,2020-09-14 01:48:20,Holly Mora,"['Bath Towels', 'Rice', 'Cleaning Rags']",5,87.35,Debit Card,Miami,Specialty Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000000390,2024-03-14 19:01:00,Michael Smith,['Salmon'],8,65.9,Debit Card,New York,Convenience Store,FALSE,Professional,Spring,None
1000000391,2024-01-13 17:11:02,Paul York,"['Canned Soup', 'Cheese', 'Beef']",6,93.82,Debit Card,San Francisco,Department Store,FALSE,Teenager,Winter,Discount on Selected Items
1000000392,2022-08-11 05:30:54,Justin Garza,['Toothpaste'],1,80.96,Mobile Payment,San Francisco,Department Store,TRUE,Young Adult,Spring,None
1000000393,2023-05-27 18:18:07,James Jones,"['Potatoes', 'Toothbrush']",2,67.96,Mobile Payment,Chicago,Department Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000000394,2022-03-06 15:18:07,Randall Davis,"['Shower Gel', 'Shampoo', 'Dishware']",8,37.94,Cash,Boston,Supermarket,FALSE,Teenager,Spring,Discount on Selected Items
1000000395,2022-08-28 04:37:03,Julie Hopkins,"['Tea', 'Beef', 'Coffee']",9,83.46,Mobile Payment,San Francisco,Pharmacy,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000000396,2020-10-30 09:20:29,Zachary Compton,"['Olive Oil', 'Banana', 'Orange', 'Coffee']",6,70.61,Debit Card,Seattle,Supermarket,FALSE,Student,Spring,Discount on Selected Items
1000000397,2021-02-19 11:51:33,Michelle White,"['Bread', 'Bread', 'Trash Cans', 'Beef']",9,42.74,Mobile Payment,Atlanta,Pharmacy,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000398,2023-02-05 15:44:41,Jennifer Owens,['Eggs'],7,93.47,Debit Card,Dallas,Department Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000000399,2022-08-25 15:48:44,James Howe MD,['Rice'],2,12.11,Cash,Dallas,Pharmacy,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000000400,2021-03-20 15:08:02,Kimberly Gomez,"['Toothpaste', 'Extension Cords', 'Lawn Mower', 'Yogurt']",10,96.09,Credit Card,Houston,Supermarket,TRUE,Senior Citizen,Spring,None
1000000401,2020-09-06 06:05:54,Kathy Ross,['Trash Bags'],9,27.43,Credit Card,San Francisco,Supermarket,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000000402,2020-08-15 21:47:37,Ariel Howell,['Broom'],3,48.89,Credit Card,Chicago,Department Store,FALSE,Middle-Aged,Spring,None
1000000403,2020-04-05 04:08:42,Lisa Smith,"['Tea', 'Garden Hose', 'Lawn Mower', 'Butter', 'Broom']",3,58.34,Credit Card,Houston,Warehouse Club,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000000404,2021-04-28 13:09:15,Randy Nelson,['Orange'],2,13.42,Mobile Payment,Los Angeles,Supermarket,TRUE,Retiree,Fall,None
1000000405,2022-09-14 07:20:35,Joseph Miller,['Canned Soup'],7,10.64,Cash,Houston,Specialty Store,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000000406,2022-09-17 14:28:48,Paul Hart,"['Pasta', 'Tissues', 'Canned Soup', 'Ice Cream']",9,84.6,Debit Card,Miami,Convenience Store,FALSE,Teenager,Winter,Discount on Selected Items
1000000407,2020-09-22 11:18:25,Megan Hardin,"['Ice Cream', 'Shower Gel', 'Toothpaste', 'Laundry Detergent', 'Vacuum Cleaner']",7,30.16,Debit Card,Houston,Warehouse Club,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000000408,2020-11-20 17:02:25,Jennifer Lee,"['Shaving Cream', 'Mustard', 'Peanut Butter', 'Toothpaste', 'Toothbrush']",1,92.09,Debit Card,Chicago,Warehouse Club,TRUE,Teenager,Spring,Discount on Selected Items
1000000409,2021-07-14 06:54:21,Matthew Hall,['BBQ Sauce'],7,83.24,Debit Card,Dallas,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000000410,2020-04-24 17:56:35,Thomas Green,"['Mustard', 'Bread', 'Chicken', 'Pickles', 'Bread']",9,24.26,Debit Card,New York,Convenience Store,TRUE,Homemaker,Fall,None
1000000411,2020-07-18 18:11:51,George Ruiz,"['BBQ Sauce', 'Syrup']",2,52.49,Mobile Payment,New York,Specialty Store,TRUE,Student,Summer,None
1000000412,2021-05-12 01:27:21,Cameron Garner,"['Power Strips', 'Plant Fertilizer']",7,9.6,Credit Card,Los Angeles,Specialty Store,TRUE,Retiree,Fall,Discount on Selected Items
1000000413,2023-02-10 21:43:42,Paul Clarke,"['Mustard', 'Bath Towels']",3,86.06,Debit Card,Boston,Warehouse Club,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000000414,2024-04-02 07:14:07,William Randolph,['Ironing Board'],3,19.45,Credit Card,Seattle,Department Store,FALSE,Teenager,Winter,Discount on Selected Items
1000000415,2021-11-16 05:52:54,Kevin Morris,"['Dustpan', 'Soap', 'Banana', 'Shower Gel']",7,50.27,Debit Card,Chicago,Supermarket,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000000416,2023-07-14 11:48:26,Andrew Smith,"['Soda', 'Carrots', 'Water', 'Razors', 'Cleaning Rags']",5,86.89,Cash,Houston,Department Store,FALSE,Middle-Aged,Fall,None
1000000417,2020-12-26 11:06:40,Whitney Mercado,"['Onions', 'Dishware', 'Hair Gel']",9,90.44,Credit Card,San Francisco,Supermarket,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000000418,2021-10-29 22:49:22,Dennis Cruz,"['Hand Sanitizer', 'Razors']",5,50.88,Cash,Seattle,Department Store,FALSE,Middle-Aged,Fall,None
1000000419,2023-08-19 08:20:43,Kristina Mcguire,"['Apple', 'Water']",2,82.17,Credit Card,Houston,Specialty Store,FALSE,Middle-Aged,Summer,None
1000000420,2023-06-24 15:43:11,Maria Ochoa,['Baby Wipes'],3,70.21,Mobile Payment,Houston,Convenience Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000421,2023-09-29 15:34:31,Jeffrey Thomas,"['Baby Wipes', 'Razors', 'Feminine Hygiene Products']",4,88.19,Debit Card,Boston,Specialty Store,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000422,2021-06-08 00:59:55,Melissa Wallace,"['Hand Sanitizer', 'Onions', 'Tissues', 'Yogurt']",3,13.44,Cash,Dallas,Department Store,TRUE,Young Adult,Fall,None
1000000423,2023-03-18 05:21:31,Dawn Barnes,"['Feminine Hygiene Products', 'Olive Oil']",5,68.37,Debit Card,Dallas,Convenience Store,FALSE,Professional,Spring,None
1000000424,2020-06-01 21:09:44,Mr. Jimmy Martin MD,"['Vacuum Cleaner', 'Trash Bags', 'Sponges']",8,24.17,Mobile Payment,Dallas,Warehouse Club,TRUE,Senior Citizen,Winter,Discount on Selected Items
